repo_path,source,source_tag,sha256,size,source_mtime,action,note
runtime/.profile,home/glen/.profile,home,28b4a453b68dde64f814e94bab14ee651f4f162e15dd9920490aa1d49f05d2a4,807,2022-03-27 11:40,copy,canonical runtime (GPU VM home)
runtime/.viminfo,home/glen/.viminfo,home,2b68c7960d4e9bd8d75c4bf073df4585be2097df1119b43e50f8ae18e4d3e8c6,15870,2025-12-31 17:49,copy,canonical runtime (GPU VM home)
runtime/aag/InjecAgent/.gitignore,home/glen/aag/InjecAgent/.gitignore,home,cf8b5a9cf8de9aee5473f27220bdf88398e97bac8f626e402ee7770a5961e77d,25,2025-12-29 23:59,copy,canonical runtime (GPU VM home)
runtime/aag/InjecAgent/LICENCE,home/glen/aag/InjecAgent/LICENCE,home,b48589499dbb84caa796b00b4ea652b0443e49660282c44d890fd473b8c0674e,1066,2025-12-29 23:59,copy,canonical runtime (GPU VM home)
runtime/aag/InjecAgent/README.md,home/glen/aag/InjecAgent/README.md,home,09e81a9e68d5c2a1b491456c83da4ef0126426deb7eafa8588349c2dcce278ea,4586,2025-12-29 23:59,copy,canonical runtime (GPU VM home)
runtime/aag/InjecAgent/asset/overview.pdf,home/glen/aag/InjecAgent/asset/overview.pdf,home,91e9a0f9d4d1b46600c77fbb0ef48b7dcc8a090c69de2cca1e6e6145c2064db2,887229,2025-12-29 23:59,copy,canonical runtime (GPU VM home)
runtime/aag/InjecAgent/asset/overview.png,home/glen/aag/InjecAgent/asset/overview.png,home,7001987e562780f8018f44ac4f0ffd3a62a2b4ca383a2ddb73e2007002775fc4,495178,2025-12-29 23:59,copy,canonical runtime (GPU VM home)
runtime/aag/InjecAgent/data/attacker_cases_dh.jsonl,home/glen/aag/InjecAgent/data/attacker_cases_dh.jsonl,home,999d52e15af3c80a3303a09430af0f3878d1f91e4c573ca7b477a91cdfa6b991,10937,2025-12-29 23:59,copy,canonical runtime (GPU VM home)
runtime/aag/InjecAgent/data/attacker_cases_ds.jsonl,home/glen/aag/InjecAgent/data/attacker_cases_ds.jsonl,home,87952398c989d8ca841724e38ecdbb789676d3841e19dfc44aac7b710df9cb1f,13209,2025-12-29 23:59,copy,canonical runtime (GPU VM home)
runtime/aag/InjecAgent/data/attacker_simulated_responses.json,home/glen/aag/InjecAgent/data/attacker_simulated_responses.json,home,b1da2e1fb75f266c069b832fef6738c295f01d8962fae15bdac9ff6625e5594e,1359580,2025-12-29 23:59,copy,canonical runtime (GPU VM home)
runtime/aag/InjecAgent/data/test_cases_dh_base.json,home/glen/aag/InjecAgent/data/test_cases_dh_base.json,home,0a8186468d21389af432e8c7b399ae42264d1b93a07b65c7a489468508604305,672918,2025-12-29 23:59,copy,canonical runtime (GPU VM home)
runtime/aag/InjecAgent/data/test_cases_dh_enhanced.json,home/glen/aag/InjecAgent/data/test_cases_dh_enhanced.json,home,885602716b72c18af80695ce6c2e1f242fa03163bc90b0788b0c5e4ab6216d50,721878,2025-12-29 23:59,copy,canonical runtime (GPU VM home)
runtime/aag/InjecAgent/data/test_cases_ds_base.json,home/glen/aag/InjecAgent/data/test_cases_ds_base.json,home,4daab35c62a3845e8b9400f4dca58b9c9f37e57cd33b2337552557fbb26282e9,765370,2025-12-29 23:59,copy,canonical runtime (GPU VM home)
runtime/aag/InjecAgent/data/test_cases_ds_enhanced.json,home/glen/aag/InjecAgent/data/test_cases_ds_enhanced.json,home,7bc510868df032511053fc40e8470e68a041fb7148d055112093594bf73ab0ce,817594,2025-12-29 23:59,copy,canonical runtime (GPU VM home)
runtime/aag/InjecAgent/data/tools.json,home/glen/aag/InjecAgent/data/tools.json,home,e21a8f70b1d5de4677d6d52642936a322655d79b17a72c84f600550384083a1e,541498,2025-12-29 23:59,copy,canonical runtime (GPU VM home)
runtime/aag/InjecAgent/data/user_cases.jsonl,home/glen/aag/InjecAgent/data/user_cases.jsonl,home,c840e2b00fdce68e7142d0970220522303d67b2530d6fb36ef1112448cdd8977,10924,2025-12-29 23:59,copy,canonical runtime (GPU VM home)
runtime/aag/InjecAgent/requirements.txt,home/glen/aag/InjecAgent/requirements.txt,home,98d6b860115d877e3aae27228d004401592d9b2a0795ae52b32df97a0d7befbd,35,2025-12-29 23:59,copy,canonical runtime (GPU VM home)
runtime/aag/InjecAgent/src/evaluate_finetuned_agent.py,home/glen/aag/InjecAgent/src/evaluate_finetuned_agent.py,home,3dfd02b5f663ca39b4eb22669ebb0b639a81e38fc7eed63f6a65501a27478cce,5271,2025-12-29 23:59,copy,canonical runtime (GPU VM home)
runtime/aag/InjecAgent/src/evaluate_prompted_agent.py,home/glen/aag/InjecAgent/src/evaluate_prompted_agent.py,home,9a866bdec0c7da0abed9c0288b0f49404e62e77b8b2b623684d743ca87dbe4ae,6421,2025-12-29 23:59,copy,canonical runtime (GPU VM home)
runtime/aag/InjecAgent/src/models.py,home/glen/aag/InjecAgent/src/models.py,home,5d48592c29ee6d3535d1c5f3d2b9de3eea67690eba2a1e7e71e8ec7357fb7900,4403,2025-12-29 23:59,copy,canonical runtime (GPU VM home)
runtime/aag/InjecAgent/src/output_parsing.py,home/glen/aag/InjecAgent/src/output_parsing.py,home,b841348cdbc5b87c781bed4a592d375d02d51769ac2435cf2e7e69c08a03937b,9662,2025-12-29 23:59,copy,canonical runtime (GPU VM home)
runtime/aag/InjecAgent/src/params.py,home/glen/aag/InjecAgent/src/params.py,home,9ff2221b2bc8dca98ddb1ae987b2617b30e9b86fa95af9d59629e05e4e0da0f1,1605,2025-12-29 23:59,copy,canonical runtime (GPU VM home)
runtime/aag/InjecAgent/src/prompts/agent_prompts.py,home/glen/aag/InjecAgent/src/prompts/agent_prompts.py,home,f0249e434c46a9944dab9797edee4cd41e4fc6fceb48b8b8004585a7a4866037,9414,2025-12-29 23:59,copy,canonical runtime (GPU VM home)
runtime/aag/InjecAgent/src/prompts/generation_prompts.py,home/glen/aag/InjecAgent/src/prompts/generation_prompts.py,home,912d3f77008f3798f832f86df08a4a0fe93ad5be35358f44b379e33a255474f3,19261,2025-12-29 23:59,copy,canonical runtime (GPU VM home)
runtime/aag/InjecAgent/src/prompts/prompt_template.py,home/glen/aag/InjecAgent/src/prompts/prompt_template.py,home,370dfcde5cc3bcb6ebaa7825e90fb7ea7902e641f70a5a658a23306ba5058c9e,15024,2025-12-29 23:59,copy,canonical runtime (GPU VM home)
runtime/aag/InjecAgent/src/utils.py,home/glen/aag/InjecAgent/src/utils.py,home,ab21487f92cb14840d69dded17f176ceaa60690469e8cf9b141f87d3f9795d06,7341,2025-12-29 23:59,copy,canonical runtime (GPU VM home)
runtime/aag/agent_gating_poc.py,home/glen/aag/agent_gating_poc.py,home,6605bedce25a50f12b1976c3ec5c452e4bc69bc1ec3cfeee53f54bf18f78031c,33961,2025-12-29 19:46,copy,canonical runtime (GPU VM home)
runtime/aag/agent_gating_poc_v2.py,home/glen/aag/agent_gating_poc_v2.py,home,b4093a4a4551ced2cb701a7bab9afdcc0d68b6182ec2fdce8bc9f40374f334e4,27693,2025-12-29 19:50,copy,canonical runtime (GPU VM home)
runtime/aag/agent_gating_poc_v3.py,home/glen/aag/agent_gating_poc_v3.py,home,a88b7910cc365d421b4549a1f48c19077d5fd8160607efb3879ff714b5b28520,46664,2025-12-29 20:01,copy,canonical runtime (GPU VM home)
runtime/aag/agent_gating_poc_v4.py,home/glen/aag/agent_gating_poc_v4.py,home,33a68dbc36e59e36fe517a2824db74008f4514c74e28642e9d59c52bd70c32d5,54050,2025-12-29 20:07,copy,canonical runtime (GPU VM home)
runtime/aag/agent_gating_poc_v5.py,home/glen/aag/agent_gating_poc_v5.py,home,b09d33f4b2d10609f676f75d71eed362b1fc307792b0d780a6a9e2f986a891b0,55510,2025-12-29 20:14,copy,canonical runtime (GPU VM home)
runtime/aag/agent_gating_poc_v6.py,home/glen/aag/agent_gating_poc_v6.py,home,c4d4e50add62f92568708a1ff21f37de230488f67a66d6e8c2d59e30ed0a45b3,44510,2025-12-29 20:34,copy,canonical runtime (GPU VM home)
runtime/aag/e2e_live_agent_test.py,home/glen/aag/e2e_live_agent_test.py,home,3265b9967c7554939fc92a546852006dd0532e2eded9e6150d5c75a1097c0b66,27779,2025-12-30 00:23,copy,canonical runtime (GPU VM home)
runtime/aag/e2e_live_agent_test_v2.py,home/glen/aag/e2e_live_agent_test_v2.py,home,7c6244ab35f1643d858c893eb7d12ae7f22930e3d66b5b4a263f185341fc300e,18352,2025-12-30 00:27,copy,canonical runtime (GPU VM home)
runtime/aag/e2e_live_agent_test_v3.py,home/glen/aag/e2e_live_agent_test_v3.py,home,2f5ae1672714f9488bbbd18a4d567c50bc26479528233ba57aa7a97acc438a69,23904,2025-12-30 00:31,copy,canonical runtime (GPU VM home)
runtime/aag/e2e_test_results.json,home/glen/aag/e2e_test_results.json,home,34cb51812aa3da032c77ed81346ea1c8dece9a974b35f13f68399f002b768cde,5037,2025-12-30 00:24,copy,canonical runtime (GPU VM home)
runtime/aag/e2e_v2_results.json,home/glen/aag/e2e_v2_results.json,home,20e0a0765713d6d7c72a32c2bebd685195b18a28f94689e978efd66e68d83686,3532,2025-12-30 00:27,copy,canonical runtime (GPU VM home)
runtime/aag/e2e_v3_results.json,home/glen/aag/e2e_v3_results.json,home,80bb65093037d742cd74ef3fe5c700234ea6518531759da3695e66ee70231c6e,5952,2025-12-30 00:32,copy,canonical runtime (GPU VM home)
runtime/aag/injecagent_base_results.json,home/glen/aag/injecagent_base_results.json,home,452b5c63f6c380cdf5f6c92e29dea2d805b738e2883318a4e4fe58e8171acd4b,5969,2025-12-30 00:13,copy,canonical runtime (GPU VM home)
runtime/aag/injecagent_benchmark.py,home/glen/aag/injecagent_benchmark.py,home,5109ec0ee4fe62a9c9c6ba70238652e188fb0f9e10579ff2a6cda1719e7e8c38,30358,2025-12-30 00:08,copy,canonical runtime (GPU VM home)
runtime/aag/injecagent_benchmark_v3.py,home/glen/aag/injecagent_benchmark_v3.py,home,f989741599a47419d90c059efea09e8975ab7241e5b157d7ab92bbb8c87d23eb,27411,2025-12-30 00:37,copy,canonical runtime (GPU VM home)
runtime/aag/injecagent_benchmark_v4.py,home/glen/aag/injecagent_benchmark_v4.py,home,991176abb0ab55832f100b707040114e3a790b01cbf3969914416b3bfe4b912a,18940,2025-12-30 00:44,copy,canonical runtime (GPU VM home)
runtime/aag/injecagent_enhanced_results.json,home/glen/aag/injecagent_enhanced_results.json,home,b96be648b0279c2831fa6f712264b4249b53c66b74e8eaa49a1361b6e80ac3e1,5955,2025-12-30 00:18,copy,canonical runtime (GPU VM home)
runtime/aag/injecagent_v3_base_results.json,home/glen/aag/injecagent_v3_base_results.json,home,b59281419658b4771462c95502765b5d8f5efd6e1b03c58afb04032dd8c2e9c5,2719,2025-12-30 00:41,copy,canonical runtime (GPU VM home)
runtime/aag/injecagent_v4_base_results.json,home/glen/aag/injecagent_v4_base_results.json,home,8ab720d7599364726d49b24a5c71f7fa445770d82802e2d0fadaba08211c9ff5,494,2025-12-30 10:19,copy,canonical runtime (GPU VM home)
runtime/aag/injecagent_v4_enhanced_results.json,home/glen/aag/injecagent_v4_enhanced_results.json,home,22dd80646c8b57704c799a9c2f751faaddc78d12479237e897b06d671f28a7c7,497,2025-12-30 11:28,copy,canonical runtime (GPU VM home)
runtime/aag/phase1_live_agent.py,home/glen/aag/phase1_live_agent.py,home,7308404401a25461a12ad86375fe675672fdea244224e8ddd6115bd9c8e8aafc,32344,2025-12-29 21:28,copy,canonical runtime (GPU VM home)
runtime/aag/phase1_live_agent_v2.py,home/glen/aag/phase1_live_agent_v2.py,home,9007d1c1303c2b75363ee6a1358b7b992659b77ea68cf8661b1bc9b83e104645,27842,2025-12-29 21:37,copy,canonical runtime (GPU VM home)
runtime/aag/phase1_live_agent_v3.py,home/glen/aag/phase1_live_agent_v3.py,home,f1e6136deb83279a36faad7492041363a4ae204215b99f0508942ee3ab4170c9,36909,2025-12-29 21:43,copy,canonical runtime (GPU VM home)
runtime/aag/phase1_live_agent_v4.py,home/glen/aag/phase1_live_agent_v4.py,home,c201a91ec8ed1ac050beda6c67afc726fabde37d8dd5e97961c0aa48573078d5,36910,2025-12-29 21:49,copy,canonical runtime (GPU VM home)
runtime/aag/phase1_live_agent_v5.py,home/glen/aag/phase1_live_agent_v5.py,home,63e928c46ba3a9033ca1192371f086ddd3b9fe5a672ce60d2efb27d84d04b0ee,36952,2025-12-29 21:54,copy,canonical runtime (GPU VM home)
runtime/aag/phase1_v2_results.json,home/glen/aag/phase1_v2_results.json,home,0f9336f224fa10690cdd889db5db3e448b6a63646e42b69164da05a98c6e9c45,5922,2025-12-29 21:37,copy,canonical runtime (GPU VM home)
runtime/aag/phase1_v3_results.json,home/glen/aag/phase1_v3_results.json,home,14c9aa1582e401288651be5d51f81bda02516586fe92075ebe900bb82deb2ffb,5992,2025-12-29 21:43,copy,canonical runtime (GPU VM home)
runtime/aag/phase1_v4_results.json,home/glen/aag/phase1_v4_results.json,home,84cb07435edc51784aea6ae39a280d58c758e723235c968e1c2acc08e1ac34cd,7695,2025-12-29 21:49,copy,canonical runtime (GPU VM home)
runtime/aag/phase1_v5_results.json,home/glen/aag/phase1_v5_results.json,home,c826b6be815a053989ba445a6e74fd311595bac4adfb9f06c9420aa21c0be43c,7920,2025-12-29 21:54,copy,canonical runtime (GPU VM home)
runtime/aag/requirements.txt,home/glen/aag/requirements.txt,home,42d450afb6a9c300e118ada7bff747b85b52d91b3c9255a979e52dc017af59e5,242,2025-12-29 19:46,copy,canonical runtime (GPU VM home)
runtime/af-v2.tar.gz,home/glen/af-v2.tar.gz,home,bdddf3198ef5c7b68f90165f35d61f1b424188e47c662b65305a0373945738db,101567,2025-12-28 15:40,copy,canonical runtime (GPU VM home)
runtime/af_benchmark/README.md,home/glen/af_benchmark/README.md,home,636a8d4d53fd6ed331daf80101c2b8b1f70c66bc1c80fe9eb48c5648a6ab40e5,10291,2025-12-26 01:44,copy,canonical runtime (GPU VM home)
runtime/af_benchmark/af_evaluator.py,home/glen/af_benchmark/af_evaluator.py,home,43936f4814cd78c4ebe577d6cf9a582ff3aa1dfcc41687776b1de3a948acf825,18261,2025-12-26 01:44,copy,canonical runtime (GPU VM home)
runtime/af_benchmark/data_loader.py,home/glen/af_benchmark/data_loader.py,home,baccef75f2e13bf177a9032ed0be03fa091d3fc97f1b227d55d765ebac75af0b,11363,2025-12-26 01:44,copy,canonical runtime (GPU VM home)
runtime/af_benchmark/gemma_baseline.py,home/glen/af_benchmark/gemma_baseline.py,home,b781fd8d57f5cf345460b827fd05d5083c6b24db4554a7256103501fe15d52d4,8950,2025-12-26 01:44,copy,canonical runtime (GPU VM home)
runtime/af_benchmark/quick_test.py,home/glen/af_benchmark/quick_test.py,home,cd98ab52a324e1c57d362942fd8a2ec84176ffa1808f20ee4ea64e47abbe0e36,9876,2025-12-26 01:44,copy,canonical runtime (GPU VM home)
runtime/af_benchmark/requirements.txt,home/glen/af_benchmark/requirements.txt,home,85048ff30c988d95288e999f6f6055151f4715fa3d1179c54780b83e5cb9380e,441,2025-12-26 01:44,copy,canonical runtime (GPU VM home)
runtime/af_benchmark/run_benchmark.py,home/glen/af_benchmark/run_benchmark.py,home,daa91e37fc0013fd3d401e2617b696601c0d1f0f4f5a37882abd62fcbaf3c9f2,10880,2025-12-26 01:44,copy,canonical runtime (GPU VM home)
runtime/af_benchmark/setup_and_run.sh,home/glen/af_benchmark/setup_and_run.sh,home,b2bb6a8bc5485b1e3a25d4eb4e14f8ae5d5697524441838a5e0133092ce1309b,3756,2025-12-26 01:44,copy,canonical runtime (GPU VM home)
runtime/af_benchmark/shieldgemma_evaluator.py,home/glen/af_benchmark/shieldgemma_evaluator.py,home,20dd313cec78b1048517ba5f8942f0e38ce426bb1bf9192c9f05650dac470c8d,13320,2025-12-26 01:44,copy,canonical runtime (GPU VM home)
runtime/af_benchmark/utils.py,home/glen/af_benchmark/utils.py,home,8325e12f6b5066ee538bcb98bdf028ab7572d3bb27a82ecc535db3e479e6abe3,12128,2025-12-26 01:44,copy,canonical runtime (GPU VM home)
runtime/af_benchmark_ailuminate.py,home/glen/af_benchmark_ailuminate.py,home,6293522a1fb8810740b0502a967c1ca1ecf38b24833cbc25fead52ec5c9e1163,30220,2025-12-26 16:03,copy,canonical runtime (GPU VM home)
runtime/af_benchmark_ailuminate_results.json,home/glen/af_benchmark_ailuminate_results.json,home,24162e5dde1e50830e67bd2f48df96008e7a17e7c0582b06bd51a7d045cd42c2,6046,2025-12-27 20:09,copy,canonical runtime (GPU VM home)
runtime/af_benchmark_category.py,home/glen/af_benchmark_category.py,home,4fb99a2255acc7e4ab73a593616f8cb4b6696983711bbe2d8cb7a4d9dfe7a9d8,72739,2025-12-27 22:38,copy,canonical runtime (GPU VM home)
runtime/af_benchmark_category_v2.py,home/glen/af_benchmark_category_v2.py,home,434869c1bc4744729115885a9c2145392f8155f750cd2737723371aae9906b6e,87456,2025-12-28 13:40,copy,canonical runtime (GPU VM home)
runtime/af_benchmark_e2e.py,home/glen/af_benchmark_e2e.py,home,689ce8e5018493af4128d86c96223ea585cf15e231adf8038884749990694f01,44864,2025-12-26 11:24,copy,canonical runtime (GPU VM home)
runtime/af_benchmark_e2e_results.json,home/glen/af_benchmark_e2e_results.json,home,3037dc4f30b179ba192cbac2de1cb5c2f711ebe8ea6bfd968015847dae9744f6,678,2025-12-26 12:57,copy,canonical runtime (GPU VM home)
runtime/af_benchmark_three_way.py,home/glen/af_benchmark_three_way.py,home,74435b69d6734d689b8848d5343bff023ab90a72410d92cf8d1bba80141ce467,44141,2025-12-26 01:49,copy,canonical runtime (GPU VM home)
runtime/af_benchmark_three_way_results.json,home/glen/af_benchmark_three_way_results.json,home,b54c6fbfddcf65d3501c1202dd42299529bcc3a11398aa681969a3153e91b7f3,5188,2025-12-26 02:11,copy,canonical runtime (GPU VM home)
runtime/af_category_benchmark_results.json,home/glen/af_category_benchmark_results.json,home,9952a0b89df7c368cbbd27f67e2911a45f2021c8215c83d1c8b0014975ecbd15,3036,2025-12-27 22:48,copy,canonical runtime (GPU VM home)
runtime/af_category_benchmark_v2.1_results.json,home/glen/af_category_benchmark_v2.1_results.json,home,69c13de1d2cd6bf12b46dd15310f64709f0c9ef227621b99acbc3289403f94a4,4280,2025-12-28 11:28,copy,canonical runtime (GPU VM home)
runtime/af_category_benchmark_v2.2_results.json,home/glen/af_category_benchmark_v2.2_results.json,home,092cefe09a233ae5e836d375922a05719901f2d5d35459bc4a423349298e273c,4264,2025-12-28 13:52,copy,canonical runtime (GPU VM home)
runtime/af_category_benchmark_v2_results.json,home/glen/af_category_benchmark_v2_results.json,home,fd3ab98fb138c58448297eefa289080896b6d341c3a67e8e05cd66b3d358ef36,4244,2025-12-28 10:58,copy,canonical runtime (GPU VM home)
runtime/af_distribution/README.md,home/glen/af_distribution/README.md,home,b283c237f37595f0e5d961fd71a4c9d0987512e1e56fbc02273b235d1dcd6c9b,4660,2025-12-28 14:11,copy,canonical runtime (GPU VM home)
runtime/af_distribution/af_eval_comparison_report.md,home/glen/af_distribution/af_eval_comparison_report.md,home,9abcbb6c28b2616e99f9b29e009a496f37818b284a654e2064d2281e80524aaa,1284,2025-12-29 16:47,copy,canonical runtime (GPU VM home)
runtime/af_distribution/af_eval_comparison_results.json,home/glen/af_distribution/af_eval_comparison_results.json,home,cf30a44e6c77a76204468027122fe9ad36cfdb6d5567019c6dc3dc8a59c6ecfa,21567,2025-12-29 16:47,copy,canonical runtime (GPU VM home)
runtime/af_distribution/af_evaluate_vectors.py,home/glen/af_distribution/af_evaluate_vectors.py,home,cf04686324152c813d437548151d5d3ebc9b22c4778a95415843f2df114e4903,19206,2025-12-28 15:07,copy,canonical runtime (GPU VM home)
runtime/af_distribution/af_generate_gemma_vectors.py,home/glen/af_distribution/af_generate_gemma_vectors.py,home,57a97186d1c9cae3b96498e2eb91d0d3ec3557317548cdf1a3842980298b2592,61781,2025-12-28 15:22,copy,canonical runtime (GPU VM home)
runtime/af_distribution/af_quantization_report.md,home/glen/af_distribution/af_quantization_report.md,home,75efca7d64e1f10f8085518aeef56400c2c3668cda0a6b21e4e416de6fcf2630,3104,2025-12-29 16:43,copy,canonical runtime (GPU VM home)
runtime/af_distribution/af_quantization_test_results.json,home/glen/af_distribution/af_quantization_test_results.json,home,c9815ce1028ed198c88911d2f10bfb7de480f4057e60fb399e03ac36956faa99,15500,2025-12-29 16:43,copy,canonical runtime (GPU VM home)
runtime/af_distribution/af_runtime.py,home/glen/af_distribution/af_runtime.py,home,c4006d0dd9a5c1ae999995c9d182f618b02ad864e154d4d65c37aec07a41986a,19566,2025-12-28 15:09,copy,canonical runtime (GPU VM home)
runtime/af_distribution/af_vector_packager.py,home/glen/af_distribution/af_vector_packager.py,home,0d7ce382c23923e970dad9f369612ab1b2a6175aa794a2002b3c16c48e64bb5e,7147,2025-12-28 14:10,copy,canonical runtime (GPU VM home)
runtime/af_distribution/policies/af_policy.json,home/glen/af_distribution/policies/af_policy.json,home,f8e90dda615ed38e540af58be28e588cd3e60e5e32992bb48105b36271a9d8c7,3192,2025-12-28 14:11,copy,canonical runtime (GPU VM home)
runtime/af_distribution/test_eval_comparison.py,home/glen/af_distribution/test_eval_comparison.py,home,2ca24d74411962d6e9a4f531b28434a116857bf0d271f7c62e0e604074894f11,18983,2025-12-29 16:46,copy,canonical runtime (GPU VM home)
runtime/af_distribution/test_extreme_quantization.py,home/glen/af_distribution/test_extreme_quantization.py,home,b75a0c679ffed0279efdf3b0b2ea64c6726321e5f6365609561183341c539bc9,14130,2025-12-29 16:43,copy,canonical runtime (GPU VM home)
runtime/af_distribution/vectors/gemma-3-1b-it.json,home/glen/af_distribution/vectors/gemma-3-1b-it.json,home,704158156e7804d7d3b7473f981436b8342fe1f3999d9f5b141cff6c5630ed65,4086,2025-12-28 15:23,copy,canonical runtime (GPU VM home)
runtime/af_distribution/vectors/gemma-3-1b-it.safetensors,home/glen/af_distribution/vectors/gemma-3-1b-it.safetensors,home,477925552153301a37a281425a533dbb25ef43b1d959f15d55d59b51156b1254,76180,2025-12-28 15:23,copy,canonical runtime (GPU VM home)
runtime/af_distribution/vectors/gemma-3-270m-it.json,home/glen/af_distribution/vectors/gemma-3-270m-it.json,home,a0db36b5e517724b8c159ca5268f98d5ef73b3ff7b6e19d301e3c6e43bdb2274,3427,2025-12-28 14:21,copy,canonical runtime (GPU VM home)
runtime/af_distribution/vectors/gemma-3-270m-it.safetensors,home/glen/af_distribution/vectors/gemma-3-270m-it.safetensors,home,e6f5063ad65c42ad92ef4e5c52b36cdbd951e1329476cd94daf449f1f4e879d2,43396,2025-12-28 14:21,copy,canonical runtime (GPU VM home)
runtime/ahd/ahd_layer_sweep_4b.py,home/glen/ahd/ahd_layer_sweep_4b.py,home,0a946dd3622b9d42bd49058c0970d39bfbfefdb5876d15cf8f5f44d57e959d0a,9840,2025-12-31 17:02,copy,canonical runtime (GPU VM home)
runtime/ahd/ahd_layer_sweep_4b_results.json,home/glen/ahd/ahd_layer_sweep_4b_results.json,home,86e49a228c87059f6babdedd18af096c5de39755a41f4aa51527fd3e00541ec4,1736,2025-12-31 17:03,copy,canonical runtime (GPU VM home)
runtime/ahd/ahd_poc.py,home/glen/ahd/ahd_poc.py,home,33f86863542e4eee5d4f485d00dc3cf1be2db566ea579d929c8f1a6e3d91202f,28287,2025-12-31 14:48,copy,canonical runtime (GPU VM home)
runtime/ahd/ahd_poc_v2.py,home/glen/ahd/ahd_poc_v2.py,home,d9c08c713fc6efedc53b3d0fc8047631c53a08f0cb49a9364e3f1b0ae98f8be5,27087,2025-12-31 14:53,copy,canonical runtime (GPU VM home)
runtime/ahd/ahd_threshold_analysis.py,home/glen/ahd/ahd_threshold_analysis.py,home,31dbb9934f1b703025c745d4f58456a5411db7db26db269da47be9b73a155838,5102,2025-12-31 17:49,copy,canonical runtime (GPU VM home)
runtime/ahd/ahd_validation.py,home/glen/ahd/ahd_validation.py,home,85133296ca413bcb2c9cf4f409de433eacef30e21dc48891b7b081edc93c888f,32975,2025-12-31 15:12,copy,canonical runtime (GPU VM home)
runtime/ahd/ahd_validation_results.json,home/glen/ahd/ahd_validation_results.json,home,730f185279c44af81f312d4a9ac9d6df1c5e386d813fcaa15ffb366bf678bd0b,5466,2025-12-31 15:14,copy,canonical runtime (GPU VM home)
runtime/ahd/ahd_vectors/ahd_gemma-3-1b-it.json,home/glen/ahd/ahd_vectors/ahd_gemma-3-1b-it.json,home,c80b4f30cd7aef8a3b9206508fea4e868fbc15889da27f34e51a0fb719a235e4,529,2025-12-31 14:49,copy,canonical runtime (GPU VM home)
runtime/ahd/ahd_vectors/ahd_gemma-3-1b-it.safetensors,home/glen/ahd/ahd_vectors/ahd_gemma-3-1b-it.safetensors,home,1e4baae59026b537301b37acaba641bb2e255770bcf10322d154dc56eed0cce1,4780,2025-12-31 14:49,copy,canonical runtime (GPU VM home)
runtime/ahd/ahd_vectors/ahd_v2_gemma-3-1b-it.json,home/glen/ahd/ahd_vectors/ahd_v2_gemma-3-1b-it.json,home,12eb0dd1c78b7c7be1470b6e2056100697f7ab4644090b99112fe3c150634f9e,590,2025-12-31 14:53,copy,canonical runtime (GPU VM home)
runtime/ahd/ahd_vectors/ahd_v2_gemma-3-1b-it.safetensors,home/glen/ahd/ahd_vectors/ahd_v2_gemma-3-1b-it.safetensors,home,f5b8aa568333f516fa4ffef6e48b6c003ecc2dfe5b21db169a562eb4e311af2d,4976,2025-12-31 14:53,copy,canonical runtime (GPU VM home)
runtime/ahd/simpleqa_ahd_benchmark.py,home/glen/ahd/simpleqa_ahd_benchmark.py,home,7d8eecc631e2405faef6f77d038a8addbfc0d93aebecd0f0e62dc1fa2a5fade7,37351,2025-12-31 17:14,copy,canonical runtime (GPU VM home)
runtime/ahd/simpleqa_gemma4b_results.json,home/glen/ahd/simpleqa_gemma4b_results.json,home,1fa3588cf807bafbf520725b63c291fab78857fd7e8d5f7ac9a448afbb322565,43027,2025-12-31 16:46,copy,canonical runtime (GPU VM home)
runtime/ahd/simpleqa_gemma4b_v2_results.json,home/glen/ahd/simpleqa_gemma4b_v2_results.json,home,5bca332839d9778536a5000b9c3e735136e24bdddf714bbe480a3f4bdf4fc89e,43029,2025-12-31 17:06,copy,canonical runtime (GPU VM home)
runtime/ahd/simpleqa_gemma4b_v3_results.json,home/glen/ahd/simpleqa_gemma4b_v3_results.json,home,97830643f9e03f1efbb63a081501068aedfbd655c0d2a4629f118c7f27ac95c5,43316,2025-12-31 17:16,copy,canonical runtime (GPU VM home)
runtime/ailuminate_demo_en_us.csv,home/glen/ailuminate_demo_en_us.csv,home,63e2b654325c5405096fabf28ef5f057b0ad674904b1839fd1f52b523e324d02,322200,2025-12-26 16:03,copy,canonical runtime (GPU VM home)
runtime/apc/apc_poc.py,home/glen/apc/apc_poc.py,home,1303fa4e17d344f78971b54301df13a0459585a96771d5554506a2f8b264e255,37656,2025-12-29 20:20,copy,canonical runtime (GPU VM home)
runtime/apc/apc_poc_v2.py,home/glen/apc/apc_poc_v2.py,home,b8c78f24d4b3f4deeedcb5e13e198721db5a4dacaac99e1d3d9a55bf2b4a3a9f,50842,2025-12-29 20:30,copy,canonical runtime (GPU VM home)
runtime/apc/apc_poc_v3.py,home/glen/apc/apc_poc_v3.py,home,1aec062cb6faca71fde701bed3bcfd8b977506c6bdb2d55df9636e4b1c7f6f5a,49593,2025-12-29 20:38,copy,canonical runtime (GPU VM home)
runtime/apc/policy_vectors/enterprise_policies_v2.json,home/glen/apc/policy_vectors/enterprise_policies_v2.json,home,9a4904fadf132dab09bd84343cf154c0fb3689911cb8926a347f0d750cc1984a,3721,2025-12-29 20:31,copy,canonical runtime (GPU VM home)
